location,size,total_sqft,bath,price,bhk,price_per_sqft
Devanahalli,2 BHK,1360.0,2.0,62.425,2,45900.73529411765
Electronic City,4 Bedroom,1800.0,3.0,700.0,4,388888.8888888889
Dasarahalli,2 BHK,1333.0,2.0,86.65,2,65003.75093773443
Electronic City,2 BHK,1258.0,2.0,85.5,2,67965.02384737678
Dodda Nekkundi Extension,3 BHK,1458.0,2.0,87.0,3,59670.78189300412
Electronic City,2 BHK,1386.0,2.0,85.0,2,61327.56132756133
Electronic City Phase II,2 BHK,1140.0,2.0,32.92,2,28877.19298245614
 Electronic City,1 RK,550.0,1.0,27.0,1,49090.90909090909
Lakshminarayana Pura,2 BHK,1200.0,2.0,83.0,2,69166.66666666667
Belathur,2 BHK,1081.0,2.0,39.0,2,36077.7058279371
Whitefield,4 BHK,2135.0,3.0,149.0,4,69789.22716627635
Whitefield,4 Bedroom,2500.0,4.0,100.0,4,40000.0
Pampa Extension,2 BHK,1178.0,2.0,80.0,2,67911.71477079796
 Devarachikkanahalli,2 BHK,991.0,2.0,40.0,2,40363.26942482341
Gottigere,3 BHK,1493.0,2.0,90.0,3,60281.31279303416
Subramanyapura,3 BHK,2495.0,3.0,130.0,3,52104.208416833666
Kammasandra,2 BHK,1080.0,2.0,31.99,2,29620.37037037037
Dasanapura,2 BHK,814.0,2.0,53.0,2,65110.56511056511
Electronic City,2 BHK,1025.0,2.0,50.0,2,48780.48780487805
Bannerghatta Road,2 BHK,1115.0,2.0,61.0,2,54708.5201793722
Whitefield,4 BHK,3075.0,2.0,188.0,4,61138.21138211382
RMC YARD,7 Bedroom,1900.0,3.0,162.0,7,85263.15789473684
Whitefield,3 BHK,1760.0,3.0,160.0,3,90909.09090909091
Attur Layout,7 BHK,4000.0,8.0,150.0,7,37500.0
Marathahalli,4 Bedroom,3090.0,4.0,350.0,4,113268.60841423948
Varsova Layout,4 Bedroom,2700.0,4.0,295.0,4,109259.25925925926
Hanumanth Nagar,2 BHK,1175.0,2.0,52.86,2,44987.234042553195
Hebbal,4 BHK,4235.0,5.0,364.0,4,85950.4132231405
KR Puram,2 BHK,1100.0,2.0,45.0,2,40909.09090909091
Banashankari Stage VI,8 Bedroom,1200.0,7.0,175.0,8,145833.33333333334
Banashankari,2 BHK,1450.0,2.0,50.75,2,35000.0
6th Phase JP Nagar,3 BHK,1810.0,3.0,131.0,3,72375.69060773481
Gunjur Palya,3 BHK,1426.0,2.0,71.0,3,49789.62131837307
Sector 7 HSR Layout,3 BHK,2400.0,2.0,195.0,3,81250.0
Kalyan nagar,2 BHK,1100.0,2.0,70.0,2,63636.36363636364
Electronic City Phase II,1 BHK,650.0,1.0,35.0,1,53846.153846153844
Old Madras Road,3 BHK,1350.0,3.0,47.25,3,35000.0
Kaikondrahalli,2 BHK,900.0,2.0,27.0,2,30000.0
Billekahalli,2 BHK,1360.0,2.0,110.0,2,80882.35294117648
Yeshwanthpur,1 BHK,674.0,1.0,36.85,1,54673.59050445104
Whitefield,3 BHK,1655.0,3.0,110.0,3,66465.25679758308
Cholanayakanahalli,2 Bedroom,1300.0,2.0,95.0,2,73076.92307692308
"Panathur Road, ",1 BHK,936.0,1.0,53.0,1,56623.931623931625
Kaverappa Layout,2 BHK,1277.0,2.0,92.0,2,72043.85277995301
Gkvk Layout,2 BHK,1200.0,2.0,54.0,2,45000.0
Hormavu,2 BHK,1015.0,2.0,39.08,2,38502.463054187196
Budigere,2 BHK,1153.0,2.0,60.0,2,52038.16131830009
Kengeri,2 BHK,1035.0,2.0,51.5,2,49758.454106280195
KR Puram,5 BHK,3300.0,3.0,255.0,5,77272.72727272728
Uttarahalli,2 BHK,1150.0,2.0,46.0,2,40000.0
Malleshwaram,2 BHK,1020.0,2.0,80.0,2,78431.37254901961
Old Madras Road,4 BHK,3715.0,6.0,212.5,4,57200.538358008074
8th Phase JP Nagar,2 BHK,1160.0,2.0,95.0,2,81896.55172413793
Bisuvanahalli,3 BHK,1075.0,2.0,31.0,3,28837.20930232558
Brookefield,2 BHK,1225.0,2.0,72.0,2,58775.510204081635
Benson Town,4 Bedroom,5000.0,5.0,950.0,4,190000.0
Vivek Nagar,2 Bedroom,1600.0,2.0,160.0,2,100000.0
Malleshwaram,2 Bedroom,600.0,1.0,90.0,2,150000.0
Nagappa Reddy Layout,3 BHK,1350.0,3.0,60.0,3,44444.444444444445
Kanakpura Road,3 BHK,1300.0,3.0,69.0,3,53076.92307692308
Channasandra,2 BHK,830.0,2.0,36.28,2,43710.843373493975
Hennur Road,2 BHK,1155.0,2.0,69.18,2,59896.103896103894
Sarakki Nagar,4 BHK,3126.0,5.0,345.0,4,110364.68330134357
Jalahalli,2 BHK,905.0,2.0,55.0,2,60773.48066298343
Vijayanagar,3 BHK,1375.0,2.0,75.0,3,54545.454545454544
Electronic City,2 BHK,1140.0,2.0,33.84,2,29684.21052631579
Hormavu,3 BHK,1550.0,2.0,60.0,3,38709.67741935484
Kannamangala,2 BHK,957.0,2.0,55.0,2,57471.26436781609
9th Phase JP Nagar,2 BHK,890.0,2.0,45.0,2,50561.79775280899
KR Puram,4 BHK,3000.0,4.0,235.0,4,78333.33333333333
Electronic City,2 BHK,1070.0,2.0,55.0,2,51401.86915887851
Bendiganahalli,5 Bedroom,2400.0,5.0,150.0,5,62500.0
Domlur Layout,4 Bedroom,2400.0,4.0,595.0,4,247916.66666666666
Rachenahalli,2 BHK,925.0,2.0,37.0,2,40000.0
Kammasandra,2 BHK,1415.0,2.0,60.0,2,42402.826855123676
Mylasandra,1 Bedroom,500.0,2.0,80.0,1,160000.0
Thanisandra,2 BHK,1225.0,2.0,37.0,2,30204.081632653062
Hennur Road,4 Bedroom,2000.0,4.0,90.0,4,45000.0
Whitefield,1 BHK,840.0,1.0,57.0,1,67857.14285714286
Banashankari Stage III,9 Bedroom,1560.0,9.0,200.0,9,128205.1282051282
Thanisandra,3 BHK,1732.0,3.0,112.0,3,64665.12702078522
Parappana Agrahara,1 Bedroom,1200.0,1.0,45.0,1,37500.0
Bhoganhalli,2 BHK,1260.0,2.0,69.9,2,55476.19047619047
Doddanakundi Industrial Area 2,2 BHK,1092.0,2.0,49.0,2,44871.794871794875
Kachanayakanahalli,2 BHK,827.0,2.0,34.0,2,41112.4546553809
Horamavu Banaswadi,2 BHK,1357.0,2.0,54.0,2,39793.662490788505
Chamrajpet,2 BHK,650.0,1.0,40.0,2,61538.46153846154
7th Phase JP Nagar,3 BHK,1370.0,2.0,54.79,3,39992.700729927004
Whitefield,3 BHK,1725.0,3.0,106.0,3,61449.27536231884
Jalahalli,2 BHK,1000.0,2.0,70.0,2,70000.0
TC Palaya,1 Bedroom,1350.0,1.0,55.0,1,40740.74074074074
7th Phase JP Nagar,4 Bedroom,3200.0,4.0,350.0,4,109375.0
Bellandur,3 BHK,1717.0,3.0,110.0,3,64065.230052417006
Kanakpura Road,2 BHK,700.0,2.0,34.0,2,48571.42857142857
Shanthi Pura,2 BHK,800.0,2.0,32.0,2,40000.0
Rajaji Nagar,3 BHK,2367.0,4.0,340.0,3,143641.7405999155
Sonnenahalli,3 BHK,1415.0,2.0,65.0,3,45936.395759717314
7th Phase JP Nagar,3 BHK,1976.0,3.0,145.0,3,73380.56680161944
Kambipura,2 BHK,883.0,2.0,37.01,2,41913.92978482446
Yelahanka,1 BHK,700.0,1.0,38.0,1,54285.71428571428
Sarjapur,3 BHK,1445.0,3.0,50.0,3,34602.07612456747
Battarahalli,3 BHK,2082.0,3.0,104.0,3,49951.96926032661
HSR Layout,2 BHK,1140.0,2.0,46.0,2,40350.87719298246
Thanisandra,2 BHK,933.0,2.0,66.0,2,70739.54983922829
NRI Layout,4 Bedroom,800.0,5.0,95.5,4,119375.0
Electronic City Phase II,2 BHK,1155.0,2.0,57.0,2,49350.64935064935
Whitefield,2 BHK,1130.0,2.0,36.0,2,31858.40707964602
Bannerghatta,2 BHK,1200.0,2.0,73.2,2,61000.0
Basaveshwara Nagar Yelahanka,2 BHK,1055.0,2.0,43.0,2,40758.29383886256
Rajaji Nagar,3 BHK,1555.0,3.0,125.0,3,80385.85209003216
Bellandur,3 BHK,1420.0,3.0,62.0,3,43661.971830985916
Viviani Road,3 BHK,2214.0,3.0,350.0,3,158084.91418247516
Devanahalli,1 BHK,658.0,1.0,26.91,1,40896.65653495441
Bhoganhalli,2 BHK,896.9,2.0,78.74,2,87791.28107927306
Giri Nagar,4 Bedroom,4000.0,3.0,750.0,4,187500.0
KR Puram,2 BHK,1035.0,2.0,40.0,2,38647.342995169085
Whitefield,4 Bedroom,2064.0,5.0,225.0,4,109011.62790697675
Keshava Nagar,3 BHK,1839.0,3.0,160.0,3,87003.80641653073
Begur Road,2 BHK,1200.0,2.0,44.0,2,36666.666666666664
Yelahanka New Town,1 BHK,488.0,1.0,20.0,1,40983.60655737705
Banashankari Stage II,3 BHK,1200.0,2.0,198.0,3,165000.0
Sampangirama Nagar,5 Bedroom,2760.0,5.0,140.0,5,50724.637681159424
Gunjur Palya,2 BHK,993.0,2.0,42.0,2,42296.07250755287
Hoodi,2 BHK,1225.0,2.0,45.0,2,36734.69387755102
TC Palaya,2 Bedroom,900.0,2.0,55.0,2,61111.11111111111
Electronic City,9 Bedroom,1200.0,13.0,150.0,9,125000.0
Sompura,2 BHK,825.0,2.0,32.0,2,38787.878787878784
Bellandur,4 BHK,3596.0,4.0,359.0,4,99833.14794215796
Hosahalli Extension,6 Bedroom,1350.0,4.0,203.0,6,150370.37037037036
Electronic City Phase II,3 BHK,1800.0,3.0,92.0,3,51111.11111111111
Shankarapuram,2 BHK,925.0,2.0,100.0,2,108108.1081081081
Kanakpura Road,2 BHK,1167.0,2.0,63.0,2,53984.57583547558
Sarjapur,2 BHK,1150.0,2.0,41.0,2,35652.17391304348
Byatarayanapura,1 BHK,650.0,1.0,50.0,1,76923.07692307692
Sarjapur  Road,1 BHK,675.0,1.0,27.0,1,40000.0
Doctor Layout Rayasandra,2 Bedroom,2260.0,3.0,90.0,2,39823.008849557526
Anwar Layout,1 BHK,720.0,1.0,32.39,1,44986.11111111111
Whitefield,3 Bedroom,4800.0,4.0,600.0,3,125000.0
Yelahanka New Town,2 BHK,1100.0,2.0,58.0,2,52727.27272727273
Pillanna Gardens,2 BHK,550.0,1.0,20.0,2,36363.63636363636
Uttarahalli,3 BHK,1330.0,2.0,58.0,3,43609.02255639098
Koramangala,2 BHK,1320.0,2.0,160.0,2,121212.12121212122
Ulsoor,3 BHK,1685.0,4.0,185.0,3,109792.28486646885
Ullal Uppanagar,6 BHK,2400.0,5.0,75.0,6,31250.0
Banashankari,3 BHK,1770.0,3.0,108.0,3,61016.94915254237
Prithvi Layout,3 BHK,2100.0,3.0,125.0,3,59523.80952380953
Pai Layout,2 BHK,1000.0,2.0,42.0,2,42000.0
Banashankari Stage VI,4 Bedroom,600.0,5.0,105.0,4,175000.0
Ramamurthy Nagar,4 Bedroom,2916.0,5.0,230.0,4,78875.17146776406
Kanakpura Road,3 BHK,1419.59,2.0,65.0,3,45787.86832817927
Kodihalli,3 BHK,1400.0,3.0,81.0,3,57857.142857142855
Horamavu Agara,2 BHK,750.0,2.0,37.49,2,49986.666666666664
Bannerghatta,2 BHK,1070.0,2.0,87.0,2,81308.41121495327
Kannamangala,3 BHK,1536.0,3.0,107.0,3,69661.45833333333
Koramangala,3 BHK,1710.0,3.0,210.0,3,122807.01754385965
JP Nagar,3 BHK,2400.0,3.0,196.0,3,81666.66666666667
Electronic City,2 BHK,1342.0,2.0,72.0,2,53651.26676602086
Chandra Layout,3 BHK,1600.0,3.0,130.0,3,81250.0
Kanakapura,1 BHK,938.0,1.0,50.0,1,53304.90405117271
Budigere,3 BHK,1820.0,3.0,99.0,3,54395.604395604394
Bhoganhalli,4 BHK,2439.0,4.0,170.0,4,69700.69700697008
Kanakpura Road,3 BHK,1665.0,3.0,78.0,3,46846.84684684685
Basavangudi,3 BHK,1850.0,3.0,150.0,3,81081.08108108108
Bommanahalli,2 BHK,1091.0,2.0,40.0,2,36663.611365719524
Sarjapur  Road,2 BHK,1346.0,2.0,74.03,2,55000.0
Rajaji Nagar,3 BHK,1720.0,3.0,224.0,3,130232.55813953489
Brookefield,4 Bedroom,3675.0,4.0,176.0,4,47891.15646258504
JP Nagar,2 BHK,1060.0,2.0,33.95,2,32028.30188679245
Whitefield,2 BHK,1059.0,2.0,57.0,2,53824.362606232295
Hebbal,2 BHK,1299.0,2.0,97.0,2,74672.82525019246
Yelahanka,3 BHK,1491.0,3.0,85.0,3,57008.718980549966
Basaveshwara Nagar,2 BHK,1200.0,2.0,85.0,2,70833.33333333333
Yelahanka,4 Bedroom,2088.0,5.0,110.0,4,52681.99233716475
Hulimavu,1 BHK,581.0,1.0,29.0,1,49913.941480206544
 Devarabeesana Halli,2 BHK,1296.0,2.0,70.0,2,54012.345679012345
Doctors Layout,2 BHK,1125.0,2.0,55.0,2,48888.88888888889
Electronic City,3 BHK,1275.0,3.0,70.0,3,54901.96078431373
Kothanur,2 BHK,1095.0,2.0,55.0,2,50228.31050228311
Sarjapur  Road,5 Bedroom,10000.0,4.0,975.0,5,97500.0
Old Madras Road,2 BHK,1330.0,2.0,74.0,2,55639.0977443609
Marathahalli,2 BHK,1135.0,2.0,60.0,2,52863.436123348016
Whitefield,1 BHK,516.0,1.0,39.0,1,75581.3953488372
Doddanakundi Industrial Area 2,2 BHK,1194.0,2.0,51.0,2,42713.56783919598
Banaswadi,5 Bedroom,2250.0,5.0,240.0,5,106666.66666666667
Electronic City,2 BHK,770.0,1.0,38.0,2,49350.64935064935
Sarjapur  Road,4 BHK,3930.0,5.0,330.0,4,83969.46564885497
Chikkalasandra,3 BHK,1355.0,3.0,54.2,3,40000.0
Abbigere,8 Bedroom,3000.0,8.0,150.0,8,50000.0
Harlur,4 BHK,2569.0,4.0,175.0,4,68119.89100817438
Hebbal,4 Bedroom,3758.0,4.0,450.0,4,119744.54497072911
Whitefield,2 BHK,1116.0,2.0,51.91,2,46514.33691756272
Bhoganhalli,3 BHK,1707.0,3.0,115.0,3,67369.65436438196
AECS LAYOUT A-BLOCK Singasandra,5 Bedroom,1200.0,5.0,225.0,5,187500.0
Sultan Palaya,2 BHK,1070.0,2.0,49.0,2,45794.392523364484
Whitefield,4 Bedroom,6000.0,4.0,410.0,4,68333.33333333333
Tumkur Road,3 BHK,1240.0,2.0,83.0,3,66935.48387096774
JP Nagar,2 BHK,1300.0,2.0,91.65,2,70500.0
Ambalipura,2 BHK,1700.0,2.0,76.0,2,44705.882352941175
Yeshwanthpur,3 BHK,1383.0,2.0,76.18,3,55083.15256688359
Banashankari Stage I,5 Bedroom,3000.0,4.0,170.0,5,56666.666666666664
Electronic City,2 BHK,1200.0,2.0,34.65,2,28875.0
Hulimavu,2 BHK,935.0,2.0,45.0,2,48128.342245989305
Thigalarapalya,3 BHK,2072.0,4.0,151.0,3,72876.44787644787
Ramanjaneyanagar,4 Bedroom,2200.0,3.0,225.0,4,102272.72727272728
Jalahalli,1 BHK,615.0,1.0,46.0,1,74796.74796747968
KR Puram,2 BHK,1116.0,2.0,45.0,2,40322.58064516129
Whitefield,3 BHK,1639.0,3.0,107.0,3,65283.70957901159
Marathahalli,3 BHK,1839.0,3.0,130.0,3,70690.59271343121
Byatarayanapura,2 BHK,1300.0,2.0,63.0,2,48461.53846153846
Horamavu Agara,1 BHK,625.0,1.0,27.0,1,43200.0
Thanisandra,1 BHK,933.0,1.0,61.0,1,65380.49303322615
Hosur Road,3 BHK,2289.0,3.0,180.0,3,78636.95937090433
Ramamurthy Nagar,3 Bedroom,2316.0,3.0,125.0,3,53972.36614853195
Electronic City,2 BHK,1005.0,2.0,39.77,2,39572.13930348259
Horamavu Agara,2 BHK,1080.0,2.0,38.0,2,35185.18518518518
Munnekollal,7 Bedroom,1200.0,5.0,185.0,7,154166.66666666666
Vishwapriya Layout,2 BHK,910.0,2.0,36.0,2,39560.43956043956
Hormavu,2 Bedroom,1200.0,2.0,73.0,2,60833.333333333336
Electronic City,2 BHK,1110.0,2.0,39.9,2,35945.94594594595
Kothanur,2 BHK,1142.0,2.0,56.0,2,49036.77758318739
2nd Stage Nagarbhavi,5 Bedroom,4000.0,4.0,240.0,5,60000.0
Hormavu,3 Bedroom,1800.0,3.0,204.0,3,113333.33333333333
AECS Layout,2 BHK,1005.0,2.0,55.0,2,54726.36815920398
3rd Block Banashankari,3 BHK,1626.6,3.0,133.0,3,81765.64613303824
Kothanur,2 BHK,1074.0,2.0,54.0,2,50279.32960893855
Basavangudi,2 BHK,1230.0,2.0,80.0,2,65040.650406504064
Electronic City,2 BHK,660.0,1.0,23.0,2,34848.48484848485
Coconut Grove Layout,2 BHK,1007.0,2.0,48.0,2,47666.33565044687
2nd Block Hrbr Layout,4 Bedroom,1050.0,6.0,74.0,4,70476.19047619047
Whitefield,3 BHK,1820.0,3.0,113.0,3,62087.91208791209
Basapura,2 BHK,1100.0,2.0,60.0,2,54545.454545454544
Anjappa Layout,2 Bedroom,1348.0,2.0,100.0,2,74183.9762611276
Kasavanhalli,2 BHK,1230.0,2.0,66.25,2,53861.78861788618
Horamavu Agara,3 BHK,1176.0,2.0,37.62,3,31989.79591836735
Uttarahalli,3 BHK,1590.0,3.0,57.0,3,35849.056603773584
Frazer Town,2 BHK,1200.0,2.0,78.0,2,65000.0
"Off Sarjapur Road, ",2 BHK,1298.0,2.0,65.0,2,50077.04160246533
Hosa Road,2 BHK,1161.0,2.0,55.15,2,47502.15331610681
Himagiri Meadows,4 Bedroom,1350.0,4.0,175.0,4,129629.62962962964
4th Block HBR Layout,5 Bedroom,1200.0,5.0,138.0,5,115000.0
Kothanur,2 BHK,1285.0,2.0,60.0,2,46692.60700389105
Electronic City,3 BHK,1644.0,3.0,92.59,3,56319.95133819951
Kasavanhalli,3 BHK,1819.0,3.0,150.0,3,82462.89169873556
1st Phase JP Nagar,2 BHK,1205.0,2.0,85.0,2,70539.41908713694
Basavangudi,3 BHK,2350.0,3.0,300.0,3,127659.5744680851
Uttarahalli,2 BHK,1050.0,2.0,42.0,2,40000.0
Raja Rajeshwari Nagar,2 BHK,1270.0,2.0,62.0,2,48818.89763779528
9th Phase JP Nagar,3 BHK,1240.0,2.0,39.89,3,32169.354838709678
Jigani,3 BHK,1221.0,3.0,70.0,3,57330.05733005733
Hoysalanagar,3 BHK,840.0,2.0,35.0,3,41666.666666666664
Kanakpura Road,2 BHK,1339.0,2.0,63.0,2,47050.037341299474
Thigalarapalya,4 BHK,4303.0,5.0,300.0,4,69718.80083662561
Haralur Road,2 BHK,1315.0,2.0,85.0,2,64638.783269961976
Raja Rajeshwari Nagar,2 BHK,1250.0,2.0,68.0,2,54400.0
Bisuvanahalli,2 BHK,850.0,2.0,27.0,2,31764.70588235294
7th Phase JP Nagar,3 BHK,1600.0,2.0,110.0,3,68750.0
Electronic City,2 BHK,1250.0,2.0,62.0,2,49600.0
Motappa Layout,3 BHK,1312.0,2.0,56.5,3,43064.0243902439
Kadugodi,4 BHK,3000.0,4.0,134.0,4,44666.666666666664
Electronic City Phase II,2 BHK,1300.0,2.0,28.0,2,21538.46153846154
Whitefield,3 BHK,1990.0,3.0,98.0,3,49246.23115577889
Medahalli,2 BHK,760.0,2.0,38.5,2,50657.89473684211
Ambedkar Nagar,4 Bedroom,5000.0,4.0,536.0,4,107200.0
Kadugodi,3 BHK,1614.0,2.0,59.0,3,36555.14250309789
Judicial Layout,4 Bedroom,1500.0,3.0,162.0,4,108000.0
Basava Nagar,3 BHK,1182.0,2.0,60.1,3,50846.023688663285
Avalahalli,2 BHK,1053.0,2.0,46.29,2,43960.11396011396
6th Phase JP Nagar,1 BHK,750.0,1.0,105.0,1,140000.0
Gubbalala,3 BHK,2000.0,3.0,125.0,3,62500.0
Electronic City Phase II,3 BHK,1940.0,4.0,116.0,3,59793.81443298969
Hennur Road,3 BHK,1590.0,3.0,105.0,3,66037.7358490566
Chennammana Kere,2 BHK,1035.0,2.0,52.79,2,51004.830917874395
Kothanur,2 BHK,1075.0,2.0,53.0,2,49302.32558139535
TC Palaya,2 Bedroom,900.0,2.0,55.0,2,61111.11111111111
Raja Rajeshwari Nagar,3 BHK,1260.0,2.0,62.0,3,49206.34920634921
Prashanth Nagar,6 Bedroom,1200.0,5.0,260.0,6,216666.66666666666
Thanisandra,3 BHK,1702.0,3.0,107.0,3,62867.21504112808
Bisuvanahalli,3 BHK,1080.0,2.0,65.0,3,60185.18518518518
Kasavanhalli,2 BHK,1189.0,2.0,45.0,2,37846.93019343987
Tumkur Road,2 BHK,1035.0,2.0,39.0,2,37681.159420289856
Hennur Road,2 BHK,1200.0,2.0,36.0,2,30000.0
Mahalakshmi Layout,8 Bedroom,4482.0,6.0,852.0,8,190093.70816599732
Michael Palaya,3 Bedroom,1200.0,3.0,200.0,3,166666.66666666666
Kanakpura Road,3 BHK,1300.0,3.0,69.0,3,53076.92307692308
Yelahanka,2 BHK,1330.0,2.0,93.65,2,70413.53383458647
Kaggalipura,3 BHK,1210.0,2.0,65.0,3,53719.00826446281
Chikkalasandra,3 BHK,1350.0,2.0,54.2,3,40148.148148148146
Kaval Byrasandra,3 BHK,1900.0,2.0,65.0,3,34210.52631578947
Ambedkar Nagar,3 BHK,1935.0,4.0,125.0,3,64599.48320413437
Doddanakundi Industrial Area 2,3 BHK,1410.0,3.0,90.0,3,63829.78723404255
Narayanapura,2 BHK,1469.0,2.0,99.14,2,67488.08713410483
Varthur,2 BHK,986.0,2.0,30.0,2,30425.963488843812
RBI Layout,3 BHK,1460.0,2.0,87.0,3,59589.04109589041
Chandra Layout,3 BHK,1260.0,2.0,85.05,3,67500.0
Chandapura,3 BHK,1345.0,2.0,39.5,3,29368.02973977695
Panathur,2 BHK,980.0,2.0,57.0,2,58163.26530612245
Kudlu Gate,2 BHK,1164.0,2.0,75.0,2,64432.989690721646
Subramanyapura,2 BHK,929.0,1.0,51.0,2,54897.73950484392
Kundalahalli,2 BHK,1065.0,2.0,70.0,2,65727.69953051643
Budigere,2 BHK,1172.0,2.0,56.725,2,48400.17064846416
Lakshmiamma Garden,3 BHK,3000.0,3.0,265.0,3,88333.33333333333
Electronic City,2 BHK,1020.0,2.0,30.27,2,29676.470588235294
Gunjur,3 BHK,1362.0,3.0,62.63,3,45983.84728340676
Yeshwanthpur,1 BHK,672.0,1.0,36.85,1,54836.30952380953
Brookefield,3 BHK,1746.0,3.0,115.0,3,65864.83390607101
Electronic City,2 BHK,1025.0,2.0,29.6,2,28878.048780487807
Harlur,2 BHK,1532.0,2.0,65.0,2,42428.198433420366
Guni Agrahara,3 BHK,1200.0,2.0,120.0,3,100000.0
Ganga Nagar,2 BHK,1250.0,2.0,65.0,2,52000.0
Thanisandra,2 BHK,1188.0,2.0,39.0,2,32828.28282828283
Whitefield,4 Bedroom,3565.0,4.0,218.0,4,61150.07012622721
Marathahalli,2 BHK,1170.0,2.0,85.0,2,72649.57264957266
BEL Road,3 BHK,1800.0,3.0,150.0,3,83333.33333333333
Madavara,2 Bedroom,1000.0,2.0,35.0,2,35000.0
Cooke Town,3 Bedroom,2600.0,3.0,375.0,3,144230.76923076922
Nagarbhavi,5 Bedroom,1200.0,4.0,240.0,5,200000.0
Kasturi Nagar,4 BHK,2507.0,4.0,155.0,4,61826.88472277622
Babusapalaya,2 BHK,1061.0,2.0,34.0,2,32045.240339302545
KR Puram,2 BHK,1290.0,2.0,69.0,2,53488.37209302326
Sarjapur,2 BHK,1200.0,2.0,42.6,2,35500.0
Bharathi Nagar,2 BHK,1120.0,2.0,39.29,2,35080.357142857145
Electronic City,1 BHK,418.0,1.0,12.0,1,28708.133971291867
Sarjapur,3 BHK,1333.0,3.0,50.0,3,37509.377344336084
Sarjapur  Road,3 BHK,1691.0,3.0,119.0,3,70372.5606150207
Thanisandra,1 BHK,747.0,1.0,34.355,1,45990.62918340027
Koramangala,3 BHK,1700.0,3.0,250.0,3,147058.82352941178
Thanisandra,3 BHK,2030.0,4.0,125.0,3,61576.35467980296
Balagere,2 BHK,1012.0,2.0,70.0,2,69169.9604743083
Kudlu,3 BHK,1245.0,2.0,60.0,3,48192.77108433735
7th Phase JP Nagar,3 BHK,1765.0,3.0,118.0,3,66855.52407932011
Gottigere,2 BHK,1110.0,2.0,36.25,2,32657.65765765766
Akash Nagar,2 BHK,967.0,2.0,47.8,2,49431.23061013444
Sarjapur,2 BHK,1044.0,2.0,36.0,2,34482.75862068965
Brookefield,3 BHK,1518.0,3.0,80.0,3,52700.922266139656
KR Puram,3 BHK,1300.0,2.0,57.0,3,43846.153846153844
Seetharampalya,3 BHK,1798.0,3.0,73.0,3,40600.66740823137
KR Puram,2 BHK,866.28,2.0,36.38,2,41995.659601976266
Whitefield,4 BHK,3410.0,5.0,253.0,4,74193.54838709677
Singasandra,2 BHK,1179.0,2.0,56.0,2,47497.87955894826
Rajaji Nagar,5 BHK,3600.0,5.0,510.0,5,141666.66666666666
Uttarahalli,2 BHK,1125.0,2.0,48.0,2,42666.666666666664
Cambridge Layout,3 BHK,2098.0,3.0,210.0,3,100095.32888465204
3rd Phase JP Nagar,3 BHK,2400.0,3.0,270.0,3,112500.0
Haralur Road,3 BHK,1976.0,3.0,92.0,3,46558.70445344129
5th Phase JP Nagar,2 BHK,1190.0,2.0,61.8,2,51932.773109243695
cooketown,3 BHK,1800.0,3.0,192.0,3,106666.66666666667
Jakkur,3 BHK,1761.0,3.0,84.52,3,47995.457126632595
Cooke Town,3 BHK,1700.0,3.0,120.0,3,70588.23529411765
Ramamurthy Nagar,4 Bedroom,900.0,4.0,70.0,4,77777.77777777778
Electronic City,2 BHK,1128.0,2.0,64.8,2,57446.8085106383
5th Stage BEML Layout,3 BHK,2000.0,3.0,85.0,3,42500.0
Electronic City,3 BHK,1220.0,2.0,35.25,3,28893.44262295082
Shauhardha Layout,1 BHK,509.0,1.0,20.0,1,39292.73084479371
Ambedkar Nagar,3 BHK,1852.0,4.0,122.0,3,65874.73002159827
Varthur,2 BHK,1045.0,2.0,40.65,2,38899.52153110048
Kaverappa Layout,4 BHK,3535.0,4.0,215.0,4,60820.36775106082
Marathahalli,2 BHK,1102.0,2.0,53.67,2,48702.35934664247
Omkar Nagar,4 BHK,1800.0,3.0,82.0,4,45555.555555555555
Hebbal Kempapura,3 BHK,1436.0,2.0,75.0,3,52228.41225626741
Chikkadunnasandra,3 BHK,1397.0,2.0,52.0,3,37222.619899785255
Kothanur,2 BHK,1140.0,2.0,56.0,2,49122.80701754386
Balagere,1 BHK,645.0,1.0,55.0,1,85271.31782945736
Bank Of Baroda Colony,5 Bedroom,2350.0,5.0,325.0,5,138297.87234042553
Nagarbhavi,3 Bedroom,1200.0,3.0,225.0,3,187500.0
Bhoopsandra,3 BHK,2050.0,3.0,135.0,3,65853.65853658537
Sarjapur  Road,2 BHK,1335.0,2.0,95.0,2,71161.04868913858
Thirumenahalli,2 Bedroom,2100.0,1.0,200.0,2,95238.09523809524
Hebbal,3 BHK,1255.0,3.0,77.68,3,61896.41434262948
Thanisandra,2 BHK,1140.0,2.0,59.0,2,51754.38596491228
Hosakerehalli,3 BHK,2376.0,3.0,240.0,3,101010.101010101
Thanisandra,1 BHK,663.0,1.0,46.0,1,69381.5987933635
Victoria Layout,2 BHK,1276.0,2.0,146.0,2,114420.06269592476
Kanakpura Road,3 BHK,1450.0,3.0,60.9,3,42000.0
Kodichikkanahalli,3 BHK,1400.0,3.0,66.0,3,47142.857142857145
Divya Unnathi Layout,2 BHK,1339.0,2.0,53.56,2,40000.0
Electronic City,3 BHK,1220.0,2.0,35.23,3,28877.049180327867
Malleshwaram,3 BHK,2200.0,3.0,275.0,3,125000.0
Harohalli,2 BHK,1305.0,2.0,52.0,2,39846.74329501916
